osmid,shape
1290243436,POINT(-8.5889413 41.1668322)
1290710590,POINT(-8.5917736 41.1655453)
1290727908,POINT(-8.5893631 41.1660806)
1290730151,POINT(-8.5895153 41.1671859)
1290733867,POINT(-8.5934001 41.1648499)
1291503777,POINT(-8.591522 41.1631268)
1291503779,POINT(-8.5914179 41.1632349)
1300530258,POINT(-8.6444943 41.1553191)
1300530260,POINT(-8.6437782 41.1551921)
1300530261,POINT(-8.6443598 41.1560608)
1300530263,POINT(-8.6436906 41.1562883)
1305103908,POINT(-8.6570626 41.1625153)
1309301158,POINT(-8.5971899 41.1562592)
1329449073,POINT(-8.5859274 41.1682173)
1329449076,POINT(-8.5869503 41.1683117)
1329449083,POINT(-8.5883031 41.166189)
1329449084,POINT(-8.586959 41.1685471)
1329457303,POINT(-8.5852932 41.167424)
1334167596,POINT(-8.5835532 41.1684123)
1334167599,POINT(-8.5834516 41.168598)
1334167600,POINT(-8.5829102 41.1703658)
1334167601,POINT(-8.5828681 41.1696093)
1352646988,POINT(-8.587297 41.1688492)
1352646998,POINT(-8.5873801 41.1689162)
1352646999,POINT(-8.5899127 41.1635099)
1352647001,POINT(-8.587221 41.1690076)
1352647002,POINT(-8.5905771 41.1627138)
1352647004,POINT(-8.5869038 41.1688428)
1352647011,POINT(-8.590682 41.1625877)
1352647022,POINT(-8.5875677 41.1683072)
1352647025,POINT(-8.586498 41.1705533)
1352647028,POINT(-8.5910121 41.1624934)
1352647030,POINT(-8.5874968 41.1684446)
1352647036,POINT(-8.5923386 41.1608958)
1352647049,POINT(-8.591336 41.162124)
1352647054,POINT(-8.5918456 41.1615021)
1352663628,POINT(-8.588892 41.1655793)
1352663630,POINT(-8.5911369 41.162041)
1352663634,POINT(-8.5859714 41.1715787)
1352663645,POINT(-8.5872991 41.165583)
1352663646,POINT(-8.5914855 41.1619394)
1352663651,POINT(-8.5884827 41.1666319)
1352663653,POINT(-8.5894158 41.1643137)
1352663655,POINT(-8.5880524 41.1672576)
1352663656,POINT(-8.5884387 41.1663932)
1352663664,POINT(-8.5882846 41.167091)
1352663666,POINT(-8.5886652 41.165895)
1352663667,POINT(-8.591305 41.161839)
1352663673,POINT(-8.588575 41.1660879)
1352663678,POINT(-8.5887695 41.165919)
1353844822,POINT(-8.5825117 41.1576466)
1353844824,POINT(-8.582685 41.1572583)
1353853463,POINT(-8.6789184 41.1533855)
1353859183,POINT(-8.6755399 41.1489601)
1353859185,POINT(-8.6538459 41.149155)
1353859187,POINT(-8.6543101 41.1492102)
1353859190,POINT(-8.6541311 41.1490269)
1353859198,POINT(-8.654042 41.1493812)
1353862687,POINT(-8.6515506 41.1795085)
1353862705,POINT(-8.6541853 41.178343)
1353867870,POINT(-8.6704508 41.1602432)
1353867878,POINT(-8.6686118 41.1580883)
1353867881,POINT(-8.669769 41.1600425)
1353867883,POINT(-8.6688227 41.1578393)
1353867885,POINT(-8.6683688 41.1580164)
1353867886,POINT(-8.6533765 41.1760687)
1353867887,POINT(-8.6700378 41.1581842)
1353867896,POINT(-8.6690182 41.1584723)
1353867898,POINT(-8.6692151 41.1583279)
1353867904,POINT(-8.6688154 41.1580026)
1353874575,POINT(-8.6331114 41.1512531)
1386041949,POINT(-8.6766042 41.1510582)
1386041950,POINT(-8.6769931 41.1508151)
1386051842,POINT(-8.614397 41.1482599)
1386051845,POINT(-8.6129898 41.1482679)
1386051849,POINT(-8.6122867 41.1480274)
1386051854,POINT(-8.613128 41.1482774)
1387283703,POINT(-8.5986056 41.1655463)
1390263696,POINT(-8.6106958 41.1452371)
1390263755,POINT(-8.6100467 41.145901)
1393866615,POINT(-8.5860966 41.1488279)
1393866617,POINT(-8.5864011 41.1488604)
1393866633,POINT(-8.5864456 41.1489512)
1398246204,POINT(-8.6434635 41.1755743)
1398246219,POINT(-8.643481 41.1772483)
1398332909,POINT(-8.6452398 41.1744161)
1398332921,POINT(-8.6500118 41.1783147)
1416622188,POINT(-8.6306337 41.1534602)
1416622189,POINT(-8.6287553 41.1535227)
1416622201,POINT(-8.6295092 41.1565524)
1417603317,POINT(-8.6245074 41.1531926)
1417675671,POINT(-8.622756 41.1568656)
1417675673,POINT(-8.6238345 41.1570513)
1417693658,POINT(-8.6208388 41.1558802)
1418798461,POINT(-8.6324716 41.1525177)
1418798464,POINT(-8.6322603 41.1526376)
1418798469,POINT(-8.6328135 41.152688)
1418798470,POINT(-8.6321685 41.1527301)
1418798472,POINT(-8.6322941 41.1528748)
1419645372,POINT(-8.6205918 41.1548093)
1419645377,POINT(-8.6198349 41.1550252)
1419645378,POINT(-8.6195651 41.1553223)
1422563112,POINT(-8.6239048 41.1500979)
1422610102,POINT(-8.6127956 41.1566457)
1422610108,POINT(-8.6125987 41.1571319)
1422610110,POINT(-8.6127422 41.157178)
1438444063,POINT(-8.6285898 41.155152)
1438444064,POINT(-8.630041 41.1554107)
1461624007,POINT(-8.6245693 41.1747077)
1461624008,POINT(-8.6249087 41.1754704)
1461653515,POINT(-8.6261833 41.1763148)
1461657431,POINT(-8.6239254 41.1763316)
1461657432,POINT(-8.6259497 41.1758087)
1461659283,POINT(-8.6254174 41.174696)
1461661740,POINT(-8.6239529 41.1757014)
1461664426,POINT(-8.6245437 41.1757946)
1461665866,POINT(-8.6237688 41.1759912)
1461678986,POINT(-8.6250816 41.1770703)
1471128087,POINT(-8.627697 41.175359)
1471135969,POINT(-8.6249234 41.1755035)
1471135970,POINT(-8.625163 41.1760161)
1471136241,POINT(-8.6231748 41.1750705)
1471188703,POINT(-8.6270677 41.1697542)
1474720648,POINT(-8.5718615 41.1661539)
1474720649,POINT(-8.5737785 41.1644018)
1474720652,POINT(-8.5745264 41.1652716)
1474720653,POINT(-8.5728533 41.1636183)
1474720658,POINT(-8.5732019 41.1639929)
1474720659,POINT(-8.5727075 41.1659961)
1474720662,POINT(-8.5763057 41.1657565)
1474720669,POINT(-8.5720435 41.1645691)
1474720671,POINT(-8.572704 41.1645837)
1474720672,POINT(-8.5728514 41.1665795)
1474720674,POINT(-8.5753141 41.1664577)
1474720679,POINT(-8.5749754 41.1664747)
1474720681,POINT(-8.5726117 41.1632771)
1474720683,POINT(-8.5751268 41.1663157)
1474720685,POINT(-8.5727458 41.1654524)
1474720686,POINT(-8.5730563 41.1641633)
1474740068,POINT(-8.5735914 41.1660435)
1474740074,POINT(-8.57361 41.1662541)
1474740082,POINT(-8.5739158 41.166243)
1474740093,POINT(-8.5732655 41.1660001)
1474740098,POINT(-8.5713071 41.1666598)
1474740100,POINT(-8.5738958 41.1660263)
1487178602,POINT(-8.6576768 41.1653374)
1487179451,POINT(-8.6530871 41.1668447)
1487179453,POINT(-8.654129 41.1670174)
1487179459,POINT(-8.6553019 41.1673592)
1487179460,POINT(-8.6533607 41.1668896)
1537859366,POINT(-8.6430545 41.1567544)
1537859369,POINT(-8.6426395 41.1564066)
1537859376,POINT(-8.6422162 41.1563285)
1537859379,POINT(-8.6417276 41.156241)
1541417332,POINT(-8.5947192 41.1661661)
1541417335,POINT(-8.5950543 41.1667974)
1548061161,POINT(-8.5734882 41.1441126)
1548061852,POINT(-8.5777278 41.1445594)
1548061855,POINT(-8.5778065 41.1445587)
1548062593,POINT(-8.5776604 41.1448126)
1548062829,POINT(-8.5758617 41.1448744)
1548063143,POINT(-8.5771239 41.1449663)
1548064141,POINT(-8.5745377 41.1454293)
1548066105,POINT(-8.5725702 41.1465681)
1548066281,POINT(-8.5729134 41.1466886)
1548066440,POINT(-8.5736546 41.1467852)
1548066651,POINT(-8.574006 41.1468541)
1548066752,POINT(-8.5734496 41.1469469)
1548066852,POINT(-8.5734276 41.1471072)
1548066866,POINT(-8.5731699 41.1471205)
1548067333,POINT(-8.5719796 41.1473269)
1548067366,POINT(-8.5728385 41.1474812)
1548067377,POINT(-8.5727731 41.1474674)
1548067526,POINT(-8.5734629 41.147529)
1548068063,POINT(-8.5733132 41.1478351)
1548068122,POINT(-8.5725908 41.1479382)
1548068253,POINT(-8.57319 41.1480272)
1548068444,POINT(-8.5738177 41.1480808)
1548068883,POINT(-8.571303 41.1481953)
1548069595,POINT(-8.5664873 41.148318)
1548069718,POINT(-8.5726716 41.1487812)
1548069758,POINT(-8.5724075 41.1488864)
1548069896,POINT(-8.5718506 41.149043)
1548069906,POINT(-8.5704211 41.1490932)
1548070021,POINT(-8.5697835 41.1492119)
1548070163,POINT(-8.5713616 41.1494436)
1548070193,POINT(-8.5741135 41.1494878)
1548070290,POINT(-8.5706711 41.149507)
1548070657,POINT(-8.5734477 41.1497876)
1548070715,POINT(-8.5707946 41.1498111)
1548070738,POINT(-8.5708246 41.1498567)
1548070808,POINT(-8.5725548 41.1498605)
1548070824,POINT(-8.5615763 41.1498972)
1548070944,POINT(-8.570482 41.1501077)
1548071001,POINT(-8.5622063 41.1501403)
1548071010,POINT(-8.5624324 41.1502102)
1548071035,POINT(-8.5731701 41.1503881)
1548071049,POINT(-8.5624349 41.150442)
1548071254,POINT(-8.5728994 41.1504957)
1548071539,POINT(-8.5715072 41.1507965)
1548071544,POINT(-8.5721941 41.1508055)
1548071671,POINT(-8.5712774 41.1509954)
1548071711,POINT(-8.5718823 41.1510473)
1548071912,POINT(-8.5629343 41.1512119)
1548072214,POINT(-8.563516 41.1512865)
1548072219,POINT(-8.5717836 41.151295)
1548072230,POINT(-8.5691657 41.1513252)
1548072578,POINT(-8.566935 41.15151)
1548072707,POINT(-8.5657409 41.1515545)
1548072777,POINT(-8.5645986 41.1515771)
1548072838,POINT(-8.5684407 41.1516011)
1548072839,POINT(-8.568502 41.1516035)
1548072951,POINT(-8.5690353 41.1516494)
1548072973,POINT(-8.5644184 41.1516591)
1548073060,POINT(-8.5619186 41.1516621)
1548073095,POINT(-8.5740261 41.1517125)
1548073516,POINT(-8.5613089 41.1517549)
1548073670,POINT(-8.5640862 41.1518215)
1548073746,POINT(-8.572355 41.1518422)
1548073774,POINT(-8.5747537 41.1518991)
1548073775,POINT(-8.5635585 41.1519039)
1548073793,POINT(-8.5635025 41.1519263)
1548073806,POINT(-8.5634704 41.1519442)
1548073817,POINT(-8.5623402 41.1520389)
1548073823,POINT(-8.5743688 41.1521036)
1548073839,POINT(-8.5630093 41.1522134)
1548073924,POINT(-8.5635407 41.1522799)
1548073990,POINT(-8.5635055 41.1523108)
1548073992,POINT(-8.5628082 41.1523235)
1548074221,POINT(-8.5624565 41.1525146)
1548074228,POINT(-8.5689696 41.1525098)
1548074292,POINT(-8.5792868 41.152697)
1548074332,POINT(-8.5649469 41.1527505)
1548074339,POINT(-8.5793036 41.1527834)
1548074396,POINT(-8.5652224 41.1529067)
1548074399,POINT(-8.5627767 41.1529449)
1548074455,POINT(-8.5614023 41.1531408)
1548074702,POINT(-8.5800876 41.1534044)
1548074715,POINT(-8.5789405 41.1534968)
1548074790,POINT(-8.5559061 41.1538102)
1548075153,POINT(-8.5779772 41.1538891)
1548075405,POINT(-8.5804644 41.1540858)
1548075413,POINT(-8.5663955 41.1539529)
1548075421,POINT(-8.5609911 41.1540571)
1548075452,POINT(-8.5784376 41.1541784)
1548075642,POINT(-8.5773429 41.1542814)
1548075900,POINT(-8.5790696 41.1544451)
1548075953,POINT(-8.5800466 41.1545054)
1548075972,POINT(-8.5790781 41.1546969)
1548075978,POINT(-8.5816586 41.1547445)
1548076001,POINT(-8.580743 41.1548315)
1548076021,POINT(-8.5775537 41.1550463)
1548076025,POINT(-8.5776131 41.1551603)
1548076071,POINT(-8.5778219 41.1553664)
1548076296,POINT(-8.5720051 41.1555074)
1548076848,POINT(-8.5717694 41.1562604)
1548076871,POINT(-8.5734979 41.1563542)
1548076886,POINT(-8.573762 41.1564486)
1548076910,POINT(-8.5742456 41.1565835)
1548077445,POINT(-8.5707222 41.1573965)
1548077447,POINT(-8.5716048 41.1578383)
1548077465,POINT(-8.5733338 41.1578945)
1548077467,POINT(-8.5737954 41.1582466)
1548077649,POINT(-8.5719231 41.1582125)
1548077691,POINT(-8.5670259 41.1583037)
1548078125,POINT(-8.5680046 41.1586522)
1548078130,POINT(-8.5701093 41.1586919)
1548078141,POINT(-8.5669304 41.1590118)
1548078161,POINT(-8.5684054 41.1591094)
1548078162,POINT(-8.5716015 41.1591108)
1548078163,POINT(-8.5719964 41.1591421)
1548078167,POINT(-8.5693456 41.1592234)
1548078220,POINT(-8.567754 41.1592296)
1548078468,POINT(-8.5680387 41.1595006)
1548078489,POINT(-8.5688458 41.1595451)
1548078756,POINT(-8.5702509 41.1597678)
1548078769,POINT(-8.5712712 41.1595223)
1548078775,POINT(-8.5684095 41.1598302)
1548079198,POINT(-8.5666105 41.1602282)
1548079312,POINT(-8.5705366 41.1602661)
1548079320,POINT(-8.5785156 41.1603171)
1548079557,POINT(-8.5688761 41.1604727)
1548079601,POINT(-8.5702027 41.1605678)
1548079607,POINT(-8.569329 41.1606135)
1548079687,POINT(-8.5762957 41.1607483)
1548079783,POINT(-8.5671943 41.1608599)
1548079790,POINT(-8.5741352 41.1608631)
1548079812,POINT(-8.5757787 41.1609522)
1548079885,POINT(-8.5754698 41.1609276)
1548079892,POINT(-8.5739278 41.1609276)
1548080200,POINT(-8.5778583 41.1611644)
1548080354,POINT(-8.5695699 41.1611938)
1548080368,POINT(-8.5754418 41.1611071)
1548080535,POINT(-8.5752242 41.1612995)
1548080942,POINT(-8.569336 41.161555)
1548081028,POINT(-8.5668486 41.1616282)
1548081045,POINT(-8.5775426 41.161557)
1548081122,POINT(-8.5773817 41.1617771)
1548081197,POINT(-8.577819 41.1615618)
1548081261,POINT(-8.5719234 41.1618689)
1548081280,POINT(-8.5718419 41.1618906)
1548081413,POINT(-8.5776594 41.161998)
1548081749,POINT(-8.5667951 41.162046)
1548081935,POINT(-8.5667916 41.1621417)
1548081944,POINT(-8.5691851 41.1620808)
1548082004,POINT(-8.5732899 41.1621494)
1548082005,POINT(-8.5750045 41.1621567)
1548082022,POINT(-8.5745167 41.1621863)
1548082068,POINT(-8.5775506 41.1622654)
1548082208,POINT(-8.575127 41.1623452)
1548082229,POINT(-8.5745874 41.162352)
1548082347,POINT(-8.5722736 41.1623569)
1548082366,POINT(-8.5742197 41.1623529)
1548082590,POINT(-8.5747822 41.1625046)
1548082783,POINT(-8.5725315 41.1625711)
1548082859,POINT(-8.572664 41.1626794)
1548082880,POINT(-8.5703628 41.1626899)
1548082965,POINT(-8.5705722 41.1627024)
1548082998,POINT(-8.5733224 41.1629551)
1548083005,POINT(-8.5704153 41.1629868)
1548083246,POINT(-8.5755408 41.1632166)
1548083325,POINT(-8.5715147 41.1633227)
1548083442,POINT(-8.575749 41.1631462)
1548083447,POINT(-8.576097 41.1635646)
1548083460,POINT(-8.5720049 41.1635875)
1548083516,POINT(-8.5759206 41.1636418)
1548083594,POINT(-8.576998 41.163856)
1548083598,POINT(-8.5762774 41.163906)
1548083607,POINT(-8.5740868 41.1639582)
1548083648,POINT(-8.5739448 41.1641499)
1548083725,POINT(-8.5805524 41.1644501)
1548083887,POINT(-8.5766654 41.1647518)
1548083991,POINT(-8.580297 41.1649284)
1548084120,POINT(-8.5757724 41.1650108)
1548084313,POINT(-8.5798869 41.1652751)
1548084440,POINT(-8.5775734 41.1657813)
1548084517,POINT(-8.5820104 41.1656566)
1548084656,POINT(-8.5822753 41.1655201)
1548084659,POINT(-8.5798777 41.1656393)
1548084799,POINT(-8.5791537 41.1659421)
1548084858,POINT(-8.5811336 41.1659415)
1548084862,POINT(-8.5795273 41.1659694)
1548084872,POINT(-8.5788297 41.1659813)
1548084875,POINT(-8.5798686 41.1659914)
1548084882,POINT(-8.578949 41.166058)
1548084920,POINT(-8.5797349 41.1660943)
1548085159,POINT(-8.579242 41.1662465)
1548085276,POINT(-8.5686793 41.1662915)
1548085423,POINT(-8.5790854 41.1664031)
1548085449,POINT(-8.5760925 41.1664257)
1548085559,POINT(-8.5742399 41.1665092)
1548085562,POINT(-8.5737423 41.166542)
1548085573,POINT(-8.5778307 41.1665565)
1548085660,POINT(-8.5736588 41.1666452)
1548085682,POINT(-8.5729584 41.16667)
1548085789,POINT(-8.5718983 41.1666295)
1548085801,POINT(-8.5780777 41.1666347)
1548085960,POINT(-8.570915 41.1666735)
1548086018,POINT(-8.5788327 41.1667052)
1548086043,POINT(-8.5759029 41.1668109)
1548086103,POINT(-8.5753499 41.166781)
1548086107,POINT(-8.5784224 41.1667828)
1548086111,POINT(-8.575009 41.1668017)
1548086119,POINT(-8.5711989 41.1668316)
1548086123,POINT(-8.5742618 41.1668226)
1548086408,POINT(-8.5721367 41.1669009)
1548086533,POINT(-8.5751183 41.1669703)
1548086605,POINT(-8.5714477 41.1670617)
1548086710,POINT(-8.5740923 41.1671563)
1548086903,POINT(-8.5710742 41.1673047)
1548086904,POINT(-8.573593 41.1672465)
1548086956,POINT(-8.5785897 41.1673742)
1548086966,POINT(-8.5731726 41.1672829)
1548087105,POINT(-8.5725097 41.167436)
1548087237,POINT(-8.5744976 41.1675089)
1548087266,POINT(-8.5712995 41.1675584)
1548087300,POINT(-8.571333 41.1675944)
1548087385,POINT(-8.5742039 41.1677141)
1548087451,POINT(-8.5708752 41.1677157)
1548087468,POINT(-8.5726708 41.1677526)
1548087470,POINT(-8.5709062 41.1677568)
1548087590,POINT(-8.5782518 41.1677963)
1548087603,POINT(-8.5719575 41.1677742)
1548087760,POINT(-8.5714694 41.167867)
1548087774,POINT(-8.5797279 41.1678249)
1548087804,POINT(-8.5744641 41.1679362)
1548087818,POINT(-8.5720177 41.1679931)
1548087823,POINT(-8.5723039 41.1680941)
1548087902,POINT(-8.5797804 41.168137)
1548088242,POINT(-8.5715311 41.1682169)
1548088424,POINT(-8.5725026 41.1682746)
1548088434,POINT(-8.5721082 41.168291)
1548088446,POINT(-8.5720416 41.1682937)
1548088451,POINT(-8.5784846 41.1682886)
1548088459,POINT(-8.5715299 41.1682985)
1548088677,POINT(-8.5790041 41.1684374)
1548088810,POINT(-8.5736678 41.1686723)
1548165654,POINT(-8.609133 41.1432109)
1548165659,POINT(-8.6093482 41.1428425)
1548165901,POINT(-8.6004758 41.1427989)
1548165946,POINT(-8.5962549 41.1417012)
1548515355,POINT(-8.596628 41.1674587)
1548540063,POINT(-8.6033884 41.1665164)
1548554599,POINT(-8.6059768 41.1759212)
1548554601,POINT(-8.6072412 41.1761033)
1548554610,POINT(-8.6080154 41.1769973)
1554874570,POINT(-8.6074486 41.1441677)
1554886175,POINT(-8.6178874 41.1471843)
1556432407,POINT(-8.5875243 41.1472707)
1561603365,POINT(-8.6339857 41.171814)
1561603366,POINT(-8.6339353 41.1722321)
1561603368,POINT(-8.6356055 41.1723127)
1561603369,POINT(-8.6349333 41.1724107)
1561603371,POINT(-8.6334024 41.1727211)
1561603375,POINT(-8.6347446 41.1731014)
1561603386,POINT(-8.6380807 41.1732899)
1561603407,POINT(-8.6367283 41.1735276)
1561603412,POINT(-8.6367626 41.17359)
1561603415,POINT(-8.6360112 41.1736672)
1561603427,POINT(-8.6338963 41.1736904)
1561603431,POINT(-8.6361626 41.173715)
1561603467,POINT(-8.6340863 41.1743283)
1561603470,POINT(-8.6341291 41.174393)
1561603529,POINT(-8.6332423 41.1754608)
1561603539,POINT(-8.6348428 41.1755664)
1561603545,POINT(-8.6305834 41.1756143)
1561603553,POINT(-8.6332854 41.1756397)
1561603567,POINT(-8.6278228 41.1758151)
1561603602,POINT(-8.6312265 41.1766821)
1561603605,POINT(-8.6308375 41.1767317)
1561603610,POINT(-8.630974 41.1768481)
1561603613,POINT(-8.6283799 41.1768119)
1561603618,POINT(-8.6315715 41.1769151)
1561603670,POINT(-8.6317863 41.1772899)
1561603680,POINT(-8.6347721 41.1773765)
1561603683,POINT(-8.6337362 41.1772863)
1561603728,POINT(-8.6317272 41.1775545)
1561603729,POINT(-8.6297533 41.1776299)
1561603759,POINT(-8.6316205 41.1780565)
1561603783,POINT(-8.6336465 41.1781932)
1561603786,POINT(-8.6346218 41.1782877)
1561603840,POINT(-8.6369361 41.1789118)
1561603865,POINT(-8.6375149 41.1789108)
1561603871,POINT(-8.6327301 41.1789697)
1561603879,POINT(-8.6339738 41.1789797)
1561603884,POINT(-8.6344907 41.1790528)
1561603893,POINT(-8.6342621 41.1794998)
1561603896,POINT(-8.6378158 41.1795296)
1561603920,POINT(-8.6372135 41.1796014)
1561603923,POINT(-8.6383249 41.1796066)
1561603929,POINT(-8.6335873 41.1796247)
1561603932,POINT(-8.6377326 41.1797209)
1561603935,POINT(-8.6382172 41.1798501)
1561603937,POINT(-8.6418842 41.1799409)
1561603939,POINT(-8.6344844 41.1801617)
1561603940,POINT(-8.6370169 41.1800504)
1561603948,POINT(-8.6369755 41.180154)
1561603951,POINT(-8.6375287 41.1801806)
1561603953,POINT(-8.6376983 41.1802238)
1561603954,POINT(-8.638004 41.1803094)
1561603956,POINT(-8.6374451 41.1804118)
1561603960,POINT(-8.6375749 41.180483)
1561603962,POINT(-8.6378539 41.180631)
1561603978,POINT(-8.636486 41.18071)
1561603980,POINT(-8.636315 41.1808839)
1561603983,POINT(-8.636922 41.1809542)
1561603986,POINT(-8.6360044 41.1810014)
1561604028,POINT(-8.6373346 41.1811906)
1561604030,POINT(-8.6363863 41.1812069)
1561604034,POINT(-8.6376134 41.1813491)
1561604066,POINT(-8.6385355 41.1820441)
1561604072,POINT(-8.638377 41.1821068)
1561604074,POINT(-8.6385046 41.1821537)
1561604076,POINT(-8.6380308 41.1821157)
1561604109,POINT(-8.6385314 41.1823914)
1561621045,POINT(-8.6287784 41.17948)
1593416824,POINT(-8.588495 41.1442428)
1594598177,POINT(-8.5866474 41.1431219)
1594649021,POINT(-8.6340083 41.1484698)
1594649028,POINT(-8.6340126 41.148576)
1594649037,POINT(-8.6340611 41.1493713)
1594780050,POINT(-8.5838767 41.1468462)
1594780091,POINT(-8.5805885 41.1509477)
1594780107,POINT(-8.5802371 41.1509203)
1594780111,POINT(-8.5889957 41.1630499)
1594780178,POINT(-8.5867441 41.1622884)
1594780190,POINT(-8.5886124 41.1629017)
1594780218,POINT(-8.5894096 41.1624954)
1594780238,POINT(-8.5903548 41.1624128)
1594780246,POINT(-8.5812933 41.1506655)
1594780250,POINT(-8.5800911 41.1500919)
1594780253,POINT(-8.5813621 41.1506576)
1594804691,POINT(-8.6024973 41.1432179)
1594804752,POINT(-8.5999559 41.1443421)
1628753272,POINT(-8.6267311 41.1770726)
1628753284,POINT(-8.626693 41.1788258)
1628753285,POINT(-8.6245669 41.1777632)
1628753289,POINT(-8.6289971 41.1780834)
1628753296,POINT(-8.6274457 41.1785966)
1628753298,POINT(-8.6268915 41.1774422)
1628786726,POINT(-8.6193726 41.1775221)
1628786734,POINT(-8.6206428 41.1767101)
1628786750,POINT(-8.621526 41.176948)
1628786770,POINT(-8.6198506 41.1777353)
1646061429,POINT(-8.6676158 41.1700567)
1646061434,POINT(-8.6676481 41.1696048)
1646061439,POINT(-8.6674488 41.1694319)
1646061445,POINT(-8.6700957 41.1710307)
1646061455,POINT(-8.6698112 41.1704315)
1646061463,POINT(-8.6696215 41.1703075)
1646061466,POINT(-8.6676391 41.169751)
1646061468,POINT(-8.6676252 41.1693127)
1646061470,POINT(-8.6695402 41.1705231)
1646215033,POINT(-8.6661016 41.171441)
1646215043,POINT(-8.6650939 41.1741192)
1646215055,POINT(-8.6663926 41.1720024)
1646215066,POINT(-8.6648469 41.1735127)
1646225363,POINT(-8.6661752 41.1724614)
1646225378,POINT(-8.667141 41.1755546)
1646225381,POINT(-8.6668787 41.1755208)
1646225395,POINT(-8.6669458 41.1753468)
1646225413,POINT(-8.6671841 41.1754086)
1646225419,POINT(-8.6670396 41.1755868)
1646225428,POINT(-8.6671535 41.1753728)
1646250352,POINT(-8.6675468 41.1756061)
1646250354,POINT(-8.6696682 41.1752591)
1646250359,POINT(-8.6638906 41.1751983)
1646250360,POINT(-8.6657642 41.1762646)
1646250364,POINT(-8.6645741 41.174415)
1652929043,POINT(-8.6357836 41.1715819)
1652929049,POINT(-8.6354311 41.1721842)
1652929051,POINT(-8.6372953 41.1732005)
1652929054,POINT(-8.6374631 41.1725935)
1664450325,POINT(-8.6459889 41.1578992)
1664450349,POINT(-8.6458876 41.1579684)
1664450373,POINT(-8.6455744 41.1578897)
1664450380,POINT(-8.6456637 41.1574815)
1664454451,POINT(-8.6480467 41.1574095)
1664454455,POINT(-8.6473024 41.1577765)
1664454460,POINT(-8.6483357 41.1577395)
1668787468,POINT(-8.6625297 41.1740264)
1670512103,POINT(-8.6078073 41.1433637)
1675107770,POINT(-8.6725063 41.1490406)
1676280555,POINT(-8.6112234 41.1494158)
1684844050,POINT(-8.6136273 41.1459444)
1684844412,POINT(-8.6151485 41.1471966)
1684844430,POINT(-8.6153354 41.1472254)
1684844453,POINT(-8.6145055 41.1478651)
1684844512,POINT(-8.6160034 41.1482473)
1684865542,POINT(-8.6206422 41.1473629)
1693766965,POINT(-8.6197477 41.148689)
1710314923,POINT(-8.6664897 41.1725924)
1710315212,POINT(-8.666775 41.1755593)
1718570832,POINT(-8.6680784 41.1558137)
1718570841,POINT(-8.6675164 41.1562522)
1722628459,POINT(-8.6307884 41.1776541)
1725588010,POINT(-8.6473024 41.1608857)
1725588066,POINT(-8.6512925 41.16162)
1725588072,POINT(-8.6519957 41.1616728)
1725588077,POINT(-8.6518596 41.1617126)
1725588141,POINT(-8.6569529 41.162641)
1725588163,POINT(-8.6631496 41.1633709)
1725588185,POINT(-8.6624275 41.1634866)
1725588187,POINT(-8.6622347 41.163522)
1725588193,POINT(-8.6629592 41.1636412)
1725588197,POINT(-8.6637001 41.1636201)
1725588199,POINT(-8.6627165 41.1636013)
1725588226,POINT(-8.6389413 41.1667156)
1725588292,POINT(-8.6398509 41.1676681)
1725588343,POINT(-8.639064 41.1678924)
1725589005,POINT(-8.662437 41.1701649)
1725589006,POINT(-8.6626456 41.1701802)
1725589010,POINT(-8.6625727 41.1703587)
1725589743,POINT(-8.6630656 41.1779349)
1731168293,POINT(-8.5702636 41.1626355)
1731168389,POINT(-8.5816011 41.1632002)
1731168589,POINT(-8.5824679 41.1637053)
1731168736,POINT(-8.5828235 41.1642126)
1731168774,POINT(-8.5826936 41.1643133)
1731168876,POINT(-8.5818915 41.1648344)
1731168896,POINT(-8.5750092 41.1651234)
1731168913,POINT(-8.5774706 41.1652851)
1731168919,POINT(-8.5773068 41.1653177)
1731168926,POINT(-8.582343 41.1653233)
1731168947,POINT(-8.5778092 41.1655478)
1731168950,POINT(-8.577803 41.1655883)
1731169029,POINT(-8.5821861 41.1676465)
1731169045,POINT(-8.5762093 41.1681527)
1731169056,POINT(-8.5818994 41.1684067)
1731169151,POINT(-8.5723365 41.169028)
1731169273,POINT(-8.5776622 41.1692715)
1731169296,POINT(-8.5780886 41.1693231)
1731169337,POINT(-8.5793386 41.1694737)
1731169338,POINT(-8.5773202 41.1694738)
1731169353,POINT(-8.5777453 41.1695314)
1731169356,POINT(-8.5768961 41.1695569)
1731169370,POINT(-8.5777254 41.1696065)
1731169375,POINT(-8.5774023 41.1696485)
1731169397,POINT(-8.5712631 41.1697607)
1731169402,POINT(-8.5813429 41.1698687)
1731169409,POINT(-8.570939 41.1698965)
1731169446,POINT(-8.5769035 41.1704903)
1731169678,POINT(-8.5678496 41.1723752)
1731169761,POINT(-8.5824323 41.1728888)
1731169781,POINT(-8.568082 41.173298)
1731169790,POINT(-8.5678594 41.1733413)
1731169795,POINT(-8.5679489 41.1733562)
1731169815,POINT(-8.5825076 41.1735785)
1731169833,POINT(-8.5735576 41.1737769)
1731169850,POINT(-8.5832348 41.1739543)
1731169855,POINT(-8.5710218 41.1738699)
1731170017,POINT(-8.5739012 41.1740443)
1731170026,POINT(-8.5730535 41.1741575)
1731170030,POINT(-8.5747881 41.1741818)
