osmid,shape
1322610078,POINT(-8.6099933 41.1100991)
1322611256,POINT(-8.5960362 41.1057895)
1322611336,POINT(-8.6117174 41.1104719)
1322611405,POINT(-8.5851912 41.1049119)
1322612212,POINT(-8.5969421 41.100053)
1322612225,POINT(-8.6027013 41.1130439)
1322612306,POINT(-8.5962237 41.1099628)
1322613434,POINT(-8.5978209 41.1004512)
1322614545,POINT(-8.6141762 41.1033095)
1322614570,POINT(-8.5985576 41.1084193)
1322615487,POINT(-8.5715552 41.100765)
1322615697,POINT(-8.5756893 41.1095631)
1322615755,POINT(-8.6030141 41.1142469)
1322615773,POINT(-8.5985697 41.1067056)
1322615778,POINT(-8.5789209 41.1097498)
1322616903,POINT(-8.6118528 41.1109621)
1322616920,POINT(-8.597951 41.1051731)
1322617099,POINT(-8.5723149 41.104822)
1322617212,POINT(-8.5926403 41.1092512)
1322617283,POINT(-8.5969022 41.1054521)
1322617443,POINT(-8.5946474 41.1090664)
1322617484,POINT(-8.5819282 41.1052309)
1322617546,POINT(-8.5962689 41.1068602)
1322617604,POINT(-8.5938194 41.1107027)
1322617694,POINT(-8.6102471 41.1091913)
1322617738,POINT(-8.5725953 41.1044018)
1322617786,POINT(-8.5809027 41.1053646)
1322617840,POINT(-8.5894233 41.1134662)
1322617905,POINT(-8.6106573 41.1096671)
1322617995,POINT(-8.5761922 41.1099756)
1322618172,POINT(-8.5830012 41.111469)
1322618199,POINT(-8.5897133 41.1108373)
1322618244,POINT(-8.6121921 41.1116584)
1322618269,POINT(-8.5776982 41.1087307)
1322618807,POINT(-8.5935811 41.1100907)
1322621177,POINT(-8.6115991 41.1098731)
1322621254,POINT(-8.6064862 41.1139598)
1322621616,POINT(-8.5953222 41.1089901)
1322622979,POINT(-8.6019705 41.1136124)
1322623017,POINT(-8.5797961 41.108096)
1322623040,POINT(-8.5925972 41.1096551)
1322623053,POINT(-8.5990735 41.108845)
1322623062,POINT(-8.5883956 41.112791)
1322623089,POINT(-8.6059738 41.1115324)
1322623330,POINT(-8.602884 41.1161885)
1322623383,POINT(-8.6028441 41.110375)
1322623619,POINT(-8.6068122 41.1069568)
1322623823,POINT(-8.5819585 41.1059446)
1322623830,POINT(-8.5971651 41.1093045)
1322623837,POINT(-8.5786559 41.1102587)
1322625550,POINT(-8.5968705 41.1101187)
1322625573,POINT(-8.6016264 41.1143759)
1322625578,POINT(-8.5794306 41.1041485)
1322625611,POINT(-8.5886172 41.1118944)
1322625930,POINT(-8.6001346 41.1019893)
1322626123,POINT(-8.593973 41.1095347)
1322627048,POINT(-8.60182 41.116315)
1322627983,POINT(-8.6010526 41.1129595)
1322628090,POINT(-8.5778997 41.1035172)
1322628169,POINT(-8.582805 41.1097205)
1322628383,POINT(-8.5792217 41.1065569)
1322629673,POINT(-8.583173 41.1124232)
1322629687,POINT(-8.6115636 41.111519)
1322629736,POINT(-8.6024873 41.1152875)
1322630474,POINT(-8.5953583 41.1061334)
1322630487,POINT(-8.5829655 41.1096272)
1322630766,POINT(-8.6056127 41.1124936)
1322630971,POINT(-8.5934786 41.1107716)
1322631825,POINT(-8.5815542 41.105982)
1322631869,POINT(-8.6018199 41.1110909)
1322631945,POINT(-8.6025093 41.1080263)
1322631965,POINT(-8.5712931 41.1040404)
1322632030,POINT(-8.6110501 41.1097586)
1322632252,POINT(-8.5968821 41.1049766)
1322632371,POINT(-8.5797057 41.1101291)
1322632394,POINT(-8.5972692 41.1090901)
1322633819,POINT(-8.6118407 41.1109939)
1322633966,POINT(-8.5734714 41.1044894)
1322635119,POINT(-8.6102627 41.1101482)
1322635184,POINT(-8.5921593 41.1097791)
1322635825,POINT(-8.5775792 41.1078812)
1322636446,POINT(-8.5796946 41.1035348)
1322636463,POINT(-8.5780099 41.1035015)
1322636476,POINT(-8.5975325 41.1085823)
1322636484,POINT(-8.6016278 41.1081646)
1322637069,POINT(-8.5827331 41.109602)
1322637092,POINT(-8.6143541 41.1052268)
1322637519,POINT(-8.6115514 41.1108752)
1322637541,POINT(-8.6019356 41.1124479)
1322637559,POINT(-8.581879 41.1044534)
1322637927,POINT(-8.5893982 41.1113907)
1322638522,POINT(-8.6005959 41.1133017)
1322638524,POINT(-8.577357 41.102407)
1322638563,POINT(-8.6115237 41.1104195)
1322639291,POINT(-8.6011734 41.1110133)
1322639345,POINT(-8.5830328 41.1081448)
1322639382,POINT(-8.5813778 41.1048885)
1322641201,POINT(-8.5972804 41.1071029)
1322641448,POINT(-8.6158814 41.1032423)
1322641451,POINT(-8.5751709 41.1041961)
1322642303,POINT(-8.605796 41.1154921)
1322642306,POINT(-8.5799346 41.1041735)
1322642494,POINT(-8.6031489 41.114954)
1322642506,POINT(-8.5741965 41.1032917)
1322643590,POINT(-8.6016581 41.1155001)
1322643602,POINT(-8.6112196 41.1094729)
1322643615,POINT(-8.6051076 41.1150691)
1322643621,POINT(-8.5967691 41.1001198)
1322643962,POINT(-8.6139096 41.1053506)
1322644002,POINT(-8.6117611 41.1105534)
1322644131,POINT(-8.5815204 41.1077267)
1322644576,POINT(-8.6107553 41.1096905)
1322645998,POINT(-8.6058653 41.1137029)
1322646043,POINT(-8.6110826 41.1103101)
1322646056,POINT(-8.5890015 41.111261)
1322646088,POINT(-8.5775377 41.1103129)
1322646127,POINT(-8.5969124 41.1017771)
1322646153,POINT(-8.5950109 41.1084977)
1322646481,POINT(-8.5946356 41.1105284)
1322647270,POINT(-8.5890673 41.1038098)
1322647921,POINT(-8.5761457 41.10872)
1322647929,POINT(-8.5936883 41.1085857)
1322648371,POINT(-8.5813401 41.1080968)
1322648566,POINT(-8.5942005 41.1102081)
1322648810,POINT(-8.6056102 41.1142335)
1322648905,POINT(-8.6113796 41.109842)
1322649078,POINT(-8.5729289 41.1045341)
1322649194,POINT(-8.606018 41.1149539)
1322649210,POINT(-8.5723031 41.1058872)
1322649694,POINT(-8.5726925 41.1048486)
1322649710,POINT(-8.5851879 41.1116405)
1322649731,POINT(-8.5725567 41.1045426)
1322649752,POINT(-8.5974042 41.1055918)
1322651078,POINT(-8.5999721 41.1022832)
1322651089,POINT(-8.5938649 41.1084653)
1322651108,POINT(-8.5803744 41.1081043)
1322651123,POINT(-8.6022223 41.1109484)
1322651152,POINT(-8.5968387 41.106697)
1322651321,POINT(-8.6105908 41.1092874)
1322651428,POINT(-8.5956236 41.1046686)
1322652000,POINT(-8.6033691 41.1096898)
1322652003,POINT(-8.602528 41.1152674)
1322652143,POINT(-8.6020399 41.1166187)
1322652620,POINT(-8.5782349 41.1034694)
1322652792,POINT(-8.5848929 41.1110099)
1322654209,POINT(-8.5991486 41.1075674)
1322654301,POINT(-8.6113001 41.1107936)
1322654700,POINT(-8.5943047 41.1021257)
1322655475,POINT(-8.5898668 41.1087717)
1322657631,POINT(-8.6036595 41.116221)
1322658409,POINT(-8.591856 41.1094717)
1322658414,POINT(-8.5832255 41.1127033)
1322658422,POINT(-8.57826 41.1079791)
1322659334,POINT(-8.6103926 41.1096081)
1322660224,POINT(-8.5974964 41.1025243)
1322660253,POINT(-8.5790596 41.1033343)
1322660444,POINT(-8.5930732 41.1089719)
1322660539,POINT(-8.5957305 41.110845)
1322660803,POINT(-8.5799293 41.1034704)
1322661086,POINT(-8.5839267 41.1096933)
1322661247,POINT(-8.6148472 41.1050456)
1322661427,POINT(-8.5884986 41.112109)
1322661435,POINT(-8.5965619 41.1005808)
1322661570,POINT(-8.59379 41.1025732)
1322661572,POINT(-8.5816881 41.1057112)
1322661594,POINT(-8.5792994 41.1098846)
1322662053,POINT(-8.5938897 41.1017731)
1322662754,POINT(-8.5894192 41.111927)
1322662769,POINT(-8.594199 41.1106242)
1322662779,POINT(-8.579554 41.1049686)
1322662807,POINT(-8.5732783 41.1039443)
1322662812,POINT(-8.5884449 41.111675)
1322662980,POINT(-8.5697677 41.1053411)
1322662998,POINT(-8.5956736 41.1030268)
1322663308,POINT(-8.5762513 41.1099182)
1322663628,POINT(-8.5979776 41.1066138)
1322663631,POINT(-8.5998445 41.1121327)
1322664295,POINT(-8.592748 41.109688)
1322664301,POINT(-8.6121285 41.1116371)
1322665084,POINT(-8.5802162 41.104099)
1322665187,POINT(-8.5890084 41.1108672)
1322665225,POINT(-8.6093966 41.1086966)
1322665399,POINT(-8.5730688 41.1031667)
1322665591,POINT(-8.5943464 41.1081389)
1322665604,POINT(-8.5982521 41.1066649)
1322665824,POINT(-8.5899584 41.1112008)
1322665848,POINT(-8.5965754 41.105474)
1322665856,POINT(-8.5972148 41.1006065)
1322666939,POINT(-8.5933275 41.1022513)
1322668274,POINT(-8.6102242 41.109569)
1322673369,POINT(-8.6048851 41.1145981)
1322673406,POINT(-8.595161 41.1097096)
1322673439,POINT(-8.5892126 41.1136009)
1322675777,POINT(-8.5924501 41.1093822)
1322678726,POINT(-8.5798589 41.1039845)
1322679804,POINT(-8.6021774 41.1154315)
1322680193,POINT(-8.5830681 41.1118357)
1322680453,POINT(-8.6127671 41.1057368)
1322680782,POINT(-8.592249 41.1091598)
1322681295,POINT(-8.5999108 41.1099175)
1322681894,POINT(-8.5828138 41.1096153)
1322681905,POINT(-8.5957357 41.105375)
1322682147,POINT(-8.5978404 41.1087363)
1322682992,POINT(-8.5797638 41.1042289)
1322684142,POINT(-8.6110008 41.1092006)
1322685542,POINT(-8.5824584 41.1115293)
1322685914,POINT(-8.5872181 41.1113489)
1322685954,POINT(-8.616916 41.1031197)
1322686316,POINT(-8.5690234 41.1039325)
1322686331,POINT(-8.5829464 41.1111802)
1322689434,POINT(-8.5797919 41.1037629)
1322689551,POINT(-8.6108378 41.1106746)
1322689617,POINT(-8.5801197 41.1039079)
1322690489,POINT(-8.5852576 41.1121911)
1322690510,POINT(-8.6026575 41.1065963)
1322690744,POINT(-8.5915922 41.1110797)
1322690982,POINT(-8.5775207 41.1093279)
1322690997,POINT(-8.5947732 41.1016433)
1322691002,POINT(-8.602331 41.1162206)
1322692291,POINT(-8.6023385 41.1162575)
1322692314,POINT(-8.611279 41.1098166)
1322692337,POINT(-8.5921689 41.1095457)
1322693758,POINT(-8.5796275 41.1040937)
1322693765,POINT(-8.5963018 41.1026573)
1322694243,POINT(-8.5977186 41.1036559)
1322694578,POINT(-8.5922727 41.1064856)
1322694858,POINT(-8.5730671 41.1019591)
1322695308,POINT(-8.61266 41.1079196)
1322695585,POINT(-8.604369 41.1160821)
1322695609,POINT(-8.6018274 41.105517)
1322696229,POINT(-8.6060356 41.1141006)
1322696244,POINT(-8.5943189 41.1108666)
1322696253,POINT(-8.5829017 41.1100067)
1322697616,POINT(-8.5800186 41.1036999)
1322698565,POINT(-8.5925501 41.1114658)
1322698616,POINT(-8.5722004 41.1033134)
1322699394,POINT(-8.581573 41.1050101)
1322699418,POINT(-8.6037525 41.114588)
1322699570,POINT(-8.5751969 41.1081438)
1322699715,POINT(-8.6041096 41.1161885)
1322700567,POINT(-8.5977261 41.1019711)
1322700593,POINT(-8.5993323 41.1019964)
1322701279,POINT(-8.6077133 41.1069904)
1322702449,POINT(-8.5854168 41.1037513)
1322703285,POINT(-8.5963064 41.1097589)
1322704164,POINT(-8.5820933 41.1122269)
1322704736,POINT(-8.5981114 41.1103804)
1322916920,POINT(-8.5751527 41.1109949)
1322916924,POINT(-8.5795398 41.1219239)
1322916938,POINT(-8.5733471 41.1148023)
1322917232,POINT(-8.5780954 41.1225069)
1322917247,POINT(-8.5948239 41.1170954)
1322918142,POINT(-8.5877512 41.1165688)
1322918204,POINT(-8.5762727 41.1179716)
1322918208,POINT(-8.5709958 41.1116475)
1322918255,POINT(-8.5845665 41.120842)
1322918268,POINT(-8.5777123 41.1243726)
1322918270,POINT(-8.5826998 41.1154397)
1322918271,POINT(-8.572584 41.1162147)
1322918273,POINT(-8.5924736 41.116499)
1322918729,POINT(-8.5912209 41.1154209)
1322919000,POINT(-8.5898755 41.1193734)
1322919040,POINT(-8.5803011 41.1234338)
1322919045,POINT(-8.5867977 41.1193214)
1322919302,POINT(-8.5751187 41.1104204)
1322919379,POINT(-8.5868904 41.1196654)
1322919439,POINT(-8.5920496 41.1165235)
1322919451,POINT(-8.591051 41.1152966)
1322919457,POINT(-8.5923764 41.1228503)
1322919520,POINT(-8.5906009 41.119874)
1322920062,POINT(-8.582884 41.1222092)
1322920074,POINT(-8.5817037 41.1213061)
1322920136,POINT(-8.5773518 41.1162647)
1322921340,POINT(-8.5783003 41.1179756)
1322921558,POINT(-8.5744425 41.1180156)
1322921568,POINT(-8.5929592 41.1169465)
1322922056,POINT(-8.5900316 41.1237052)
1322923127,POINT(-8.5721191 41.1162483)
1322923131,POINT(-8.5885775 41.1175602)
1322923146,POINT(-8.5752231 41.1171132)
1322923160,POINT(-8.5781513 41.1246309)
1322923165,POINT(-8.5890552 41.115975)
1322923184,POINT(-8.5756431 41.1136337)
1322923980,POINT(-8.5908732 41.1205698)
1322923982,POINT(-8.583754 41.1201631)
1322924672,POINT(-8.5917219 41.1157745)
1322924690,POINT(-8.5755089 41.117665)
1322925455,POINT(-8.5826818 41.1198841)
1322925466,POINT(-8.5714602 41.1173288)
1322925505,POINT(-8.5756439 41.1195619)
1322925694,POINT(-8.5781324 41.1236383)
1322925727,POINT(-8.5903962 41.1153087)
1322925803,POINT(-8.5830017 41.1221958)
1322926150,POINT(-8.5846639 41.1198935)
1322926313,POINT(-8.5759883 41.1201477)
1322926558,POINT(-8.5778497 41.1163232)
1322926571,POINT(-8.5890924 41.1152318)
1322926654,POINT(-8.5789483 41.1239987)
1322926665,POINT(-8.5758798 41.1142909)
1322926667,POINT(-8.5756247 41.1196207)
1322926858,POINT(-8.5756414 41.1109077)
1322926864,POINT(-8.5802646 41.1215571)
1322927532,POINT(-8.5877282 41.1226911)
1322927546,POINT(-8.574997 41.1173841)
1322927838,POINT(-8.5795024 41.1206023)
1322928098,POINT(-8.5764323 41.1168199)
1322928485,POINT(-8.5850364 41.1248432)
1322928780,POINT(-8.582954 41.1213633)
1322929018,POINT(-8.590638 41.1226019)
1322929690,POINT(-8.5879887 41.1159732)
1322929703,POINT(-8.5738747 41.1262311)
1322930910,POINT(-8.580202 41.125909)
1322930916,POINT(-8.5896458 41.1176279)
1322930975,POINT(-8.5732448 41.1094413)
1322931368,POINT(-8.5768139 41.114835)
1322931568,POINT(-8.5748982 41.1195075)
1322931588,POINT(-8.5923594 41.1162925)
1322931594,POINT(-8.5681787 41.1193712)
1322932057,POINT(-8.5740826 41.1164434)
1322932089,POINT(-8.5746959 41.1197145)
1322932096,POINT(-8.5949808 41.1170692)
1322932275,POINT(-8.5890538 41.1185504)
1322932277,POINT(-8.5798281 41.1147841)
1322932282,POINT(-8.5794793 41.1277958)
1322932606,POINT(-8.5772781 41.1166736)
1322932612,POINT(-8.577665 41.1188243)
1322932616,POINT(-8.5727711 41.1167986)
1322932635,POINT(-8.5822466 41.1228316)
1322933601,POINT(-8.5907846 41.1226005)
1322933617,POINT(-8.5753576 41.1174472)
1322933763,POINT(-8.5745448 41.1236945)
1322933770,POINT(-8.5946794 41.1178908)
1322933884,POINT(-8.5900905 41.1176448)
1322933975,POINT(-8.5824768 41.1236267)
1322933984,POINT(-8.5872958 41.1231851)
1322933994,POINT(-8.5846274 41.1241491)
1322934012,POINT(-8.5829226 41.1220563)
1322934083,POINT(-8.5916839 41.1226885)
1322935642,POINT(-8.5702567 41.1117767)
1322935647,POINT(-8.5853354 41.1193845)
1322935656,POINT(-8.5746326 41.1163128)
1322935661,POINT(-8.5895813 41.1181904)
1322935831,POINT(-8.5700913 41.118971)
1322936370,POINT(-8.5773977 41.117346)
1322936505,POINT(-8.5735372 41.1156864)
1322936565,POINT(-8.584053 41.1232085)
1322937635,POINT(-8.5789012 41.1252283)
1322938579,POINT(-8.5882195 41.1151519)
1322939510,POINT(-8.5787592 41.1172082)
1322939715,POINT(-8.5908775 41.1203836)
1322939899,POINT(-8.5767184 41.1150597)
1322939914,POINT(-8.5789356 41.124725)
1322940391,POINT(-8.5857517 41.1230445)
1322940411,POINT(-8.5773469 41.1211455)
1322940425,POINT(-8.5734775 41.1195662)
1322940788,POINT(-8.5787168 41.1214613)
1322940811,POINT(-8.5776604 41.1181849)
1322940923,POINT(-8.5853271 41.1205297)
1322941124,POINT(-8.5716205 41.1157691)
1322941130,POINT(-8.5866518 41.1235614)
1322941791,POINT(-8.5758058 41.1170395)
1322941810,POINT(-8.5814603 41.1241459)
1322941873,POINT(-8.584061 41.1238323)
1322941879,POINT(-8.5753442 41.1169863)
1322941889,POINT(-8.5776505 41.1236556)
1322942196,POINT(-8.5745331 41.1182797)
1322943729,POINT(-8.5754022 41.1106387)
1322944006,POINT(-8.5797289 41.1245925)
1322944045,POINT(-8.5803849 41.1141835)
1322944258,POINT(-8.5791335 41.1207157)
1322944976,POINT(-8.5766971 41.1146656)
1322945344,POINT(-8.5933224 41.1167633)
1322946174,POINT(-8.5770292 41.1140426)
1322949887,POINT(-8.5910028 41.1200482)
1322950905,POINT(-8.5712495 41.1115962)
1322951606,POINT(-8.5722639 41.1164795)
1322951607,POINT(-8.5778344 41.119091)
1322951759,POINT(-8.5752337 41.1182133)
1322951765,POINT(-8.5922987 41.117504)
1322951776,POINT(-8.5868478 41.1227284)
1322952487,POINT(-8.5858472 41.124845)
1322952490,POINT(-8.5837086 41.1143178)
1322952492,POINT(-8.5763869 41.1166083)
1322952780,POINT(-8.5844636 41.1190039)
1322952783,POINT(-8.5728469 41.1102985)
1322953002,POINT(-8.578541 41.1239379)
1322953695,POINT(-8.5940121 41.1163953)
1322954702,POINT(-8.5743448 41.1155503)
1322954759,POINT(-8.5796112 41.1259998)
1322954765,POINT(-8.5908038 41.1198955)
1322954785,POINT(-8.5789843 41.1164921)
1322955005,POINT(-8.5740363 41.1203254)
1322955453,POINT(-8.5772917 41.1224417)
1322955770,POINT(-8.5939025 41.1164628)
1322955786,POINT(-8.5756141 41.116796)
1322955794,POINT(-8.5740061 41.1155773)
1322956661,POINT(-8.5740942 41.118888)
1322956679,POINT(-8.5908865 41.1151762)
1322957140,POINT(-8.5873653 41.1150919)
1322957359,POINT(-8.5750307 41.1173975)
1322957747,POINT(-8.5782345 41.1144629)
1322958617,POINT(-8.5839146 41.1236809)
1322959237,POINT(-8.5901456 41.1161223)
1322959288,POINT(-8.5834739 41.1213277)
1322959299,POINT(-8.5832821 41.1200026)
1322959330,POINT(-8.5751183 41.1184962)
1322959825,POINT(-8.5789758 41.1271637)
1322960257,POINT(-8.5942364 41.1164534)
1322960312,POINT(-8.5754086 41.1179394)
1322960375,POINT(-8.592322 41.1178563)
1322961098,POINT(-8.5723518 41.1144534)
1323002753,POINT(-8.5667937 41.1071608)
1323002759,POINT(-8.5792546 41.1121728)
1323003227,POINT(-8.568357 41.1147509)
1323003276,POINT(-8.5710829 41.1147024)
1323003287,POINT(-8.5662808 41.1047855)
1323003712,POINT(-8.5674914 41.1053547)
1323003720,POINT(-8.5661821 41.1066378)
1323003742,POINT(-8.5783803 41.1116984)
1323003872,POINT(-8.5775355 41.1132529)
1323003882,POINT(-8.5721948 41.1142706)
1323004467,POINT(-8.578185 41.1117387)
1323004496,POINT(-8.5680766 41.1091755)
1323004949,POINT(-8.5670495 41.1041915)
1323004969,POINT(-8.5791578 41.1138123)
1323004981,POINT(-8.577097 41.1128693)
1323005014,POINT(-8.5684272 41.1136068)
1323005049,POINT(-8.5793563 41.1147443)
1323005458,POINT(-8.5670299 41.1063498)
1323005488,POINT(-8.5686646 41.1045898)
1323005498,POINT(-8.5769254 41.1129463)
1323005523,POINT(-8.5710987 41.1150617)
1323005530,POINT(-8.566337 41.1076379)
1323005576,POINT(-8.5771412 41.1138713)
1323005666,POINT(-8.5662922 41.1062311)
1323005720,POINT(-8.5669136 41.1067524)
1323006151,POINT(-8.5779509 41.1141655)
1323006157,POINT(-8.5698662 41.1150664)
1323006163,POINT(-8.5668923 41.1049141)
1323006220,POINT(-8.5768248 41.1129929)
1323006226,POINT(-8.5671437 41.1059405)
1323006238,POINT(-8.5679592 41.1093377)
1323006289,POINT(-8.576494 41.1136344)
1323006322,POINT(-8.5690739 41.1146498)
1323006325,POINT(-8.5775825 41.1131791)
1323014749,POINT(-8.5517558 41.1046626)
1323014771,POINT(-8.5478508 41.1129984)
1323015084,POINT(-8.5526191 41.1055532)
1323015126,POINT(-8.5496296 41.1174844)
1323015172,POINT(-8.5520785 41.1126089)
1323015213,POINT(-8.5694052 41.1210954)
1323015234,POINT(-8.5486287 41.1195228)
1323015242,POINT(-8.5517057 41.1177286)
1323015252,POINT(-8.551992 41.1129132)
1323015278,POINT(-8.5508652 41.1170224)
1323015361,POINT(-8.5578229 41.1110149)
1323015368,POINT(-8.5510465 41.1179682)
1323015484,POINT(-8.5625134 41.1149037)
1323015489,POINT(-8.5594351 41.1127801)
1323015492,POINT(-8.5614701 41.1140929)
1323015505,POINT(-8.5505605 41.1172298)
1323015515,POINT(-8.5649332 41.1166951)
1323015520,POINT(-8.5670292 41.1180743)
1323015547,POINT(-8.5517864 41.1053538)
1323015570,POINT(-8.5521527 41.1146486)
1323015575,POINT(-8.5518397 41.1175946)
1323015582,POINT(-8.5516632 41.1179485)
1323015615,POINT(-8.5681142 41.1209075)
1323015633,POINT(-8.5527569 41.120953)
1323015643,POINT(-8.550348 41.1202709)
1323015655,POINT(-8.5621612 41.1147188)
1323015664,POINT(-8.5498776 41.1199542)
1323015681,POINT(-8.5491002 41.1129856)
1323015688,POINT(-8.5665717 41.1178972)
1323015689,POINT(-8.5525259 41.1150601)
1323015694,POINT(-8.5497217 41.114871)
1323015937,POINT(-8.5559124 41.1212995)
1323015952,POINT(-8.5497507 41.1190772)
1323016046,POINT(-8.5500717 41.1173241)
1323016068,POINT(-8.5500694 41.1192559)
1323016148,POINT(-8.5510422 41.1184619)
1323016177,POINT(-8.5515839 41.1170838)
1323016178,POINT(-8.5520608 41.1144835)
1323016187,POINT(-8.5518307 41.1181286)
1323016208,POINT(-8.5518343 41.1188132)
1324677963,POINT(-8.5613974 41.1124849)
1324677966,POINT(-8.5617861 41.1152451)
1324677998,POINT(-8.5565073 41.113731)
1324678003,POINT(-8.5601111 41.1162024)
1324678014,POINT(-8.5657726 41.1167042)
1324678018,POINT(-8.5615637 41.1182515)
1324678025,POINT(-8.562944 41.1085526)
1324678046,POINT(-8.5559384 41.1194827)
1324678070,POINT(-8.5665659 41.1142871)
1324678071,POINT(-8.5622262 41.1180448)
1324678073,POINT(-8.5687403 41.1175764)
1324678076,POINT(-8.5582565 41.1155277)
1324678080,POINT(-8.5530873 41.1125673)
1324678083,POINT(-8.5587015 41.1168044)
1324678125,POINT(-8.5698053 41.1174513)
1324678161,POINT(-8.5639391 41.1156559)
1324678183,POINT(-8.5595047 41.1161978)
1324678502,POINT(-8.5652147 41.1157612)
1324678523,POINT(-8.5632204 41.1116334)
1324678592,POINT(-8.5647481 41.1115537)
1324678807,POINT(-8.5651521 41.1130143)
1324678813,POINT(-8.5651685 41.1105611)
1324678821,POINT(-8.5608029 41.1193881)
1324678831,POINT(-8.5509678 41.111319)
1324678982,POINT(-8.5593853 41.1172346)
1324678984,POINT(-8.5667127 41.1161648)
1324678991,POINT(-8.5587111 41.1182124)
1324678995,POINT(-8.5662127 41.1149579)
1324679041,POINT(-8.5639949 41.1089904)
1324679043,POINT(-8.5553119 41.1142181)
1324679070,POINT(-8.5569574 41.1125983)
1324679331,POINT(-8.5544475 41.1133789)
1324679413,POINT(-8.5612378 41.11404)
