shape,start_node,end_node,osmid,oneway,length
"LINESTRING (-8.516412300000001 41.1488125, -8.51596 41.1486751, -8.5152036 41.1485772)",1549672252,5221452621,539637343,False,105.099
"LINESTRING (-8.526876100000001 41.1488328, -8.526986600000001 41.1487426, -8.5277165 41.1484781, -8.527821700000001 41.1484213, -8.527854100000001 41.148377)",1549672268,1549672096,141582162,False,97.93299999999999
"LINESTRING (-8.5171876 41.1490781, -8.5164123 41.1488125)",1549672412,1549672252,141582080,False,71.318
"LINESTRING (-8.5171876 41.1490781, -8.517406100000001 41.1487344, -8.5175754 41.1484527, -8.517650700000001 41.1483143)",1549672412,413695896,253629249,False,93.384
"LINESTRING (-8.5171876 41.1490781, -8.517082800000001 41.1492424, -8.5169675 41.1494329)",1549672412,1549672572,253629249,False,43.546
"LINESTRING (-8.5304609 41.1490544, -8.530503599999999 41.1489704, -8.530526500000001 41.1489128, -8.530531099999999 41.1488702, -8.530531099999999 41.148824, -8.530242599999999 41.1483316)",1549672422,1549672085,141582155,False,86.42099999999999
"LINESTRING (-8.5290629 41.1491981, -8.5290737 41.1492173, -8.529299 41.1494577, -8.5294182 41.1495684, -8.5295454 41.1497131, -8.5296156 41.149725, -8.529741400000001 41.1497131, -8.529920300000001 41.1496861)",1549672446,1549672801,141582008,False,102.096
"LINESTRING (-8.5290629 41.1491981, -8.5290234 41.1491285, -8.5289386 41.1487883, -8.5289249 41.1486289)",1549672446,1558680766,141582008,False,64.667
"LINESTRING (-8.5290629 41.1491981, -8.528820700000001 41.1492991, -8.5285239 41.1493889, -8.5281954 41.1494417, -8.5278642 41.1494497, -8.527825699999999 41.1495046, -8.527873400000001 41.1496323, -8.527930400000001 41.149742)",1549672446,1549672837,141582188,False,140.586
"LINESTRING (-8.5207591 41.149329, -8.5205441 41.1487628)",1549672535,1549672220,141582000,False,65.482
"LINESTRING (-8.520759099999999 41.149329, -8.519945999999999 41.149487, -8.519929100000001 41.1494908)",1549672535,1549672613,141582160,False,71.78800000000001
"LINESTRING (-8.5169675 41.1494329, -8.517897100000001 41.1493115, -8.518387300000001 41.1492037, -8.5195822 41.1489483, -8.5205441 41.1487628)",1549672572,1549672220,141582143,False,308.896
"LINESTRING (-8.5169675 41.1494329, -8.517082800000001 41.1492424, -8.5171876 41.1490781)",1549672572,1549672412,253629249,False,43.546
"LINESTRING (-8.519929100000001 41.1494908, -8.519945999999999 41.149487, -8.520759099999999 41.149329)",1549672613,1549672535,141582160,False,71.78800000000001
"LINESTRING (-8.519929100000001 41.1494908, -8.51793 41.1498707, -8.517731700000001 41.1499043)",1549672613,1549673141,141582160,False,189.65
"LINESTRING (-8.523439099999999 41.1496614, -8.524993200000001 41.1497857, -8.525244300000001 41.1497885, -8.525604 41.1497716)",1549672793,1549672997,141582130,False,182.058
"LINESTRING (-8.523439099999999 41.1496614, -8.523540300000001 41.149454, -8.523619 41.1492466, -8.523662 41.1489461, -8.5236538 41.1487912)",1549672793,1558685411,323552783,False,99.4
"LINESTRING (-8.529920300000001 41.1496861, -8.529741400000001 41.1497131, -8.5296156 41.149725, -8.5295454 41.1497131, -8.5294182 41.1495684, -8.529299 41.1494577, -8.5290737 41.1492173, -8.5290629 41.1491981)",1549672801,1549672446,141582008,False,102.096
"LINESTRING (-8.529920300000001 41.1496861, -8.529954500000001 41.1497618, -8.5300444 41.1498775, -8.5301606 41.1499057, -8.530231799999999 41.1498831, -8.531154300000001 41.1497355)",1549672801,1549672830,141582064,False,119.453
"LINESTRING (-8.529920300000001 41.1496861, -8.530021899999999 41.1496086, -8.5300923 41.1495138, -8.530116100000001 41.14942, -8.5301139 41.1493567, -8.5300931 41.1492934, -8.5297596 41.1487855, -8.5297222 41.1486783, -8.5297596 41.1485549, -8.529814999999999 41.1484854, -8.530242599999999 41.1483316)",1549672801,1549672085,141582064,False,187.18900000000002
"LINESTRING (-8.5311543 41.1497355, -8.531286 41.1490921)",1549672830,1550091797,179894624,False,72.388
"LINESTRING (-8.531154300000001 41.1497355, -8.530231799999999 41.1498831, -8.5301606 41.1499057, -8.5300444 41.1498775, -8.529954500000001 41.1497618, -8.529920300000001 41.1496861)",1549672830,1549672801,141582064,False,119.453
"LINESTRING (-8.527930400000001 41.149742, -8.527873400000001 41.1496323, -8.527825699999999 41.1495046, -8.5278642 41.1494497, -8.5281954 41.1494417, -8.5285239 41.1493889, -8.528820700000001 41.1492991, -8.5290629 41.1491981)",1549672837,1549672446,141582188,False,140.586
"LINESTRING (-8.525604 41.1497716, -8.525244300000001 41.1497885, -8.524993200000001 41.1497857, -8.523439099999999 41.1496614)",1549672997,1549672793,141582130,False,182.058
"LINESTRING (-8.517731700000001 41.1499043, -8.51793 41.1498707, -8.519929100000001 41.1494908)",1549673141,1549672613,141582160,False,189.65
"LINESTRING (-8.5335713 41.1432371, -8.5333544 41.1434622, -8.533262199999999 41.1435569, -8.5332711 41.1436305)",1550091382,1550091469,141611379,False,52.2
"LINESTRING (-8.537978900000001 41.1433362, -8.538015400000001 41.1434003, -8.538114500000001 41.1435788)",1550091392,3846227196,232718821,False,29.268
"LINESTRING (-8.537978900000001 41.1433362, -8.537977700000001 41.1432046, -8.5379226 41.1430453)",1550091392,1548181936,232718821,False,32.938
"LINESTRING (-8.536790099999999 41.1434492, -8.536789199999999 41.1432876, -8.536823699999999 41.1432194, -8.5369285 41.1431454, -8.5371545 41.1430974, -8.537794 41.1428944)",1550091408,1548181907,141611412,False,115.89
"LINESTRING (-8.536790099999999 41.1434492, -8.5368852 41.1434655, -8.5371527 41.1435824, -8.5372868 41.1436092)",1550091408,1550091465,233692092,True,45.683
"LINESTRING (-8.534521 41.1435554, -8.5340468 41.1440358)",1550091461,1550091485,141611367,False,66.56
"LINESTRING (-8.534521 41.1435554, -8.5351996 41.1439378, -8.535472499999999 41.144059, -8.5359233 41.1441676)",1550091461,1550091499,142067875,True,137.135
"LINESTRING (-8.5372868 41.1436092, -8.5373857 41.1435719, -8.537876000000001 41.1433765, -8.537978900000001 41.1433362)",1550091465,1550091392,232723564,True,65.425
"LINESTRING (-8.5332711 41.1436305, -8.5340468 41.1440358)",1550091469,1550091485,141611358,False,79.058
"LINESTRING (-8.5332711 41.1436305, -8.5331882 41.1436751, -8.532841100000001 41.1440409, -8.5327783 41.1441479)",1550091469,1550091494,141611358,False,71.53099999999999
"LINESTRING (-8.5332711 41.1436305, -8.533262199999999 41.1435569, -8.5333544 41.1434622, -8.5335713 41.1432371)",1550091469,1550091382,141611379,False,52.2
"LINESTRING (-8.5360215 41.1437308, -8.535135500000001 41.1434449, -8.5350693 41.1434166, -8.5348858 41.1433379, -8.5344529 41.142962, -8.534394300000001 41.1429119)",1550091474,1548181930,142069325,True,167.524
"LINESTRING (-8.5360215 41.1437308, -8.5361055 41.1435723, -8.536156699999999 41.1435347, -8.5362516 41.1435105, -8.536790099999999 41.1434492)",1550091474,1550091408,233692092,True,78.959
"LINESTRING (-8.5340468 41.1440358, -8.5332711 41.1436305)",1550091485,1550091469,141611358,False,79.058
"LINESTRING (-8.5340468 41.1440358, -8.534521 41.1435554)",1550091485,1550091461,141611367,False,66.56
"LINESTRING (-8.5340468 41.1440358, -8.534405599999999 41.1442372, -8.5351523 41.1446589, -8.535239799999999 41.1447548, -8.535352400000001 41.1450294)",1550091485,1550091605,141611358,False,160.523
"LINESTRING (-8.5327783 41.1441479, -8.532841100000001 41.1440409, -8.5331882 41.1436751, -8.5332711 41.1436305)",1550091494,1550091469,141611358,False,71.531
"LINESTRING (-8.5327783 41.1441479, -8.533045599999999 41.1442358, -8.533629100000001 41.1444511, -8.5340024 41.1446429, -8.534239299999999 41.1447656, -8.5344956 41.1449552, -8.534633299999999 41.1450857, -8.5347518 41.1452284)",1550091494,1550091620,335461348,False,208.084
"LINESTRING (-8.5327783 41.1441479, -8.5327313 41.1440812, -8.5324296 41.1440205)",1550091494,3425663242,335461354,True,34.545
"LINESTRING (-8.5359233 41.1441676, -8.5360228 41.1441896)",1550091499,1554897462,142068103,True,8.683
"LINESTRING (-8.5359233 41.1441676, -8.5360274 41.1441363)",1550091499,2420387919,142069320,True,9.386
"LINESTRING (-8.5444891 41.1442404, -8.543576 41.1446135)",1550091504,1550091526,141434566,False,86.989
"LINESTRING (-8.5444891 41.1442404, -8.5451947 41.1439489, -8.545792199999999 41.1435856, -8.5460434 41.1434844, -8.546685999999999 41.1432178, -8.5468618 41.143142)",1550091504,2416627175,"[95142228, 95142229, 141434566]",False,233.951
"LINESTRING (-8.5444891 41.1442404, -8.5442898 41.1439532, -8.5441743 41.143942, -8.543898799999999 41.1438372, -8.543741799999999 41.1436833, -8.5435816 41.1434317, -8.5434999 41.1434247)",1550091504,6796780728,141611407,False,131.12199999999999
"LINESTRING (-8.543576 41.1446135, -8.5444891 41.1442404)",1550091526,1550091504,141434566,False,86.989
"LINESTRING (-8.543576 41.1446135, -8.5431466 41.1447914, -8.542947 41.1448433, -8.541975499999999 41.1450254, -8.5412594 41.1453036, -8.541072099999999 41.1453292)",1550091526,276936890,141434566,False,225.96299999999997
"LINESTRING (-8.543576 41.1446135, -8.544092900000001 41.1453047, -8.544623700000001 41.1460814, -8.5452686 41.1466715)",1550091526,2416627228,141611404,False,270.317
"LINESTRING (-8.535352400000001 41.1450294, -8.535239799999999 41.1447548, -8.5351523 41.1446589, -8.534405599999999 41.1442372, -8.5340468 41.1440358)",1550091605,1550091485,141611358,False,160.52300000000002
"LINESTRING (-8.535352400000001 41.1450294, -8.5354814 41.1449437, -8.5356737 41.1447154)",1550091605,1554893982,142066746,True,44.466
"LINESTRING (-8.535352400000001 41.1450294, -8.5350085 41.1451315, -8.5347518 41.1452284)",1550091605,1550091620,233692066,False,54.998000000000005
"LINESTRING (-8.5347518 41.1452284, -8.534583400000001 41.1453107, -8.5344839 41.1453699, -8.5343939 41.1454566, -8.5343059 41.1455954, -8.534287000000001 41.1457421, -8.5342912 41.1458675, -8.5343237 41.1460371, -8.5343687 41.1461632, -8.5344452 41.1462547)",1550091620,1550091691,141611377,False,132.701
"LINESTRING (-8.5347518 41.1452284, -8.5350085 41.1451315, -8.535352400000001 41.1450294)",1550091620,1550091605,233692066,False,54.998000000000005
"LINESTRING (-8.5347518 41.1452284, -8.534849899999999 41.1453905, -8.5349506 41.1456135, -8.5351698 41.1458544, -8.5354601 41.1461265, -8.535625899999999 41.1462515, -8.535824699999999 41.1463858)",1550091620,1554893974,335461348,False,159.29000000000002
"LINESTRING (-8.5347518 41.1452284, -8.534633299999999 41.1450857, -8.5344956 41.1449552, -8.534239299999999 41.1447656, -8.5340024 41.1446429, -8.533629100000001 41.1444511, -8.533045599999999 41.1442358, -8.5327783 41.1441479)",1550091620,1550091494,335461348,False,208.084
"LINESTRING (-8.5344452 41.1462547, -8.5343321 41.1463194, -8.5345227 41.1464842, -8.5346557 41.1464329, -8.5344452 41.1462547)",1550091691,1550091691,141611377,False,75.225
"LINESTRING (-8.5344452 41.1462547, -8.5346557 41.1464329, -8.5345227 41.1464842, -8.5343321 41.1463194, -8.5344452 41.1462547)",1550091691,1550091691,141611377,False,75.225
"LINESTRING (-8.5344452 41.1462547, -8.5343687 41.1461632, -8.5343237 41.1460371, -8.5342912 41.1458675, -8.534287000000001 41.1457421, -8.5343059 41.1455954, -8.5343939 41.1454566, -8.5344839 41.1453699, -8.534583400000001 41.1453107, -8.5347518 41.1452284)",1550091691,1550091620,141611377,False,132.701
"LINESTRING (-8.5410867 41.1465348, -8.5412821 41.1466661)",1550091700,1550091701,141611364,False,21.928
"LINESTRING (-8.541086699999999 41.1465348, -8.541089599999999 41.1463187, -8.541150500000001 41.1458582, -8.541124399999999 41.1456389, -8.541086699999999 41.1454283, -8.541072099999999 41.1453292)",1550091700,276936890,274445217,False,134.68800000000002
"LINESTRING (-8.541086699999999 41.1465348, -8.5410693 41.1468829, -8.5407723 41.1475201)",1550091700,1126327330,274445217,False,113.82499999999999
"LINESTRING (-8.5412821 41.1466661, -8.5410867 41.1465348)",1550091701,1550091700,141611364,False,21.928
"LINESTRING (-8.5395792 41.1485759, -8.539662399999999 41.1484986, -8.539752 41.1484519)",1550091742,3846228071,381423873,False,20.188000000000002
"LINESTRING (-8.531286 41.1490921, -8.5314988 41.1480539)",1550091797,1326190406,179894624,False,116.81
"LINESTRING (-8.531286 41.1490921, -8.5311543 41.1497355)",1550091797,1549672830,179894624,False,72.388
"LINESTRING (-8.531286 41.1490921, -8.5313734 41.1491022, -8.5320828 41.1491986, -8.532616000000001 41.1494091, -8.533308999999999 41.1498412, -8.533436200000001 41.1498389)",1550091797,1550091899,141611422,False,204.15699999999998
"LINESTRING (-8.5334362 41.1498389, -8.5334802 41.149947)",1550091899,1550091914,198398795,False,12.572
"LINESTRING (-8.533436200000001 41.1498389, -8.533308999999999 41.1498412, -8.532616000000001 41.1494091, -8.5320828 41.1491986, -8.5313734 41.1491022, -8.531286 41.1490921)",1550091899,1550091797,141611422,False,204.157
"LINESTRING (-8.533436200000001 41.1498389, -8.533331199999999 41.1495739, -8.5332822 41.1493828, -8.533246200000001 41.14923)",1550091899,2085318114,198398796,True,69.648
"LINESTRING (-8.5334802 41.149947, -8.5334362 41.1498389)",1550091914,1550091899,198398795,False,12.572
"LINESTRING (-8.523537 41.1315695, -8.5241165 41.1315726)",1550547780,1550547796,141653234,False,48.536
"LINESTRING (-8.5241165 41.1315726, -8.523537 41.1315695)",1550547796,1550547780,141653234,False,48.536
"LINESTRING (-8.5241165 41.1315726, -8.524017000000001 41.1314936, -8.523937399999999 41.1313543, -8.523935099999999 41.1311921, -8.524143499999999 41.1308235, -8.524363599999999 41.1304407, -8.5244502 41.1302767, -8.5245345 41.1300474, -8.524639799999999 41.1299467)",1550547796,1326171099,141653217,False,198.277
"LINESTRING (-8.5241165 41.1315726, -8.524148200000001 41.1315977, -8.524236699999999 41.1316475)",1550547796,1550547895,141653217,False,13.104000000000001
"LINESTRING (-8.5242367 41.1316475, -8.5239632 41.1318799)",1550547895,1550548059,141653237,False,34.532
"LINESTRING (-8.524236699999999 41.1316475, -8.524148200000001 41.1315977, -8.5241165 41.1315726)",1550547895,1550547796,141653217,False,13.104000000000001
"LINESTRING (-8.524236699999999 41.1316475, -8.524370599999999 41.1317229, -8.5249864 41.1318499, -8.5250705 41.1318692)",1550547895,1550548031,141653217,False,74.838
"LINESTRING (-8.5257459 41.1317421, -8.5257755 41.1318323, -8.5257708 41.1319028, -8.5257123 41.1319645, -8.5255589 41.1319816)",1550547972,1550548111,141653461,False,39.599000000000004
"LINESTRING (-8.5257459 41.1317421, -8.5254507 41.1313392, -8.525196899999999 41.1309263, -8.5249617 41.1305128, -8.524639799999999 41.1299467)",1550547972,1326171099,401414592,False,220.26300000000003
"LINESTRING (-8.5257459 41.1317421, -8.525841099999999 41.1318721, -8.526113799999999 41.1321086)",1550547972,1523768231,401414592,False,51.339
"LINESTRING (-8.5250705 41.1318692, -8.5255589 41.1319816)",1550548031,1550548111,141653217,False,42.771
"LINESTRING (-8.5250705 41.1318692, -8.5248811 41.1321268)",1550548031,1550548171,141653242,False,32.743
"LINESTRING (-8.5250705 41.1318692, -8.5249864 41.1318499, -8.524370599999999 41.1317229, -8.524236699999999 41.1316475)",1550548031,1550547895,141653217,False,74.838
"LINESTRING (-8.5239632 41.1318799, -8.5242367 41.1316475)",1550548059,1550547895,141653237,False,34.532
"LINESTRING (-8.5255589 41.1319816, -8.5250705 41.1318692)",1550548111,1550548031,141653217,False,42.771
"LINESTRING (-8.5255589 41.1319816, -8.525660800000001 41.1320051, -8.526113799999999 41.1321086)",1550548111,1523768231,141653217,False,48.572
"LINESTRING (-8.5255589 41.1319816, -8.5257123 41.1319645, -8.5257708 41.1319028, -8.5257755 41.1318323, -8.5257459 41.1317421)",1550548111,1550547972,141653461,False,39.599000000000004
"LINESTRING (-8.5248811 41.1321268, -8.5250705 41.1318692)",1550548171,1550548031,141653242,False,32.743
"LINESTRING (-8.5254927 41.1339566, -8.5260543 41.1345954)",1550548855,1550549155,141653251,False,85.192
"LINESTRING (-8.5253283 41.1343165, -8.52553 41.1345017, -8.525542400000001 41.1345801, -8.5255229 41.1346617, -8.5255986 41.1347522, -8.525801400000001 41.1348205)",1550548962,1550549523,141653471,False,75.132
"LINESTRING (-8.5260543 41.1345954, -8.5254927 41.1339566)",1550549155,1550548855,141653251,False,85.192
"LINESTRING (-8.5260543 41.1345954, -8.5258014 41.1348205)",1550549155,1550549523,401414589,True,32.789
"LINESTRING (-8.5296048 41.1346202, -8.529747199999999 41.1346053, -8.5298383 41.1345916, -8.529977300000001 41.134624, -8.5302174 41.1347038, -8.5305585 41.1347836, -8.5310016 41.1348926)",1550549250,1550549580,141653500,False,122.93599999999999
"LINESTRING (-8.5350421 41.1347118, -8.535277300000001 41.1344433, -8.535332 41.1343808, -8.535819 41.1337666, -8.5358544 41.1337179, -8.5370317 41.1322973)",1550549381,920226045,"[78413738, 958320963, 98835901]",False,316.025
"LINESTRING (-8.5350421 41.1347118, -8.534948699999999 41.1347952, -8.534687999999999 41.1350055)",1550549381,920226263,78413738,False,44.124
"LINESTRING (-8.5350421 41.1347118, -8.535138399999999 41.134775, -8.535253000000001 41.1348457, -8.5354124 41.1349468, -8.535468699999999 41.1350328)",1550549381,1550549677,"[539683288, 141653556, 539683287]",False,51.217000000000006
"LINESTRING (-8.5258014 41.1348205, -8.5256961 41.1350087)",1550549523,4038445791,401414589,True,22.709
"LINESTRING (-8.525801400000001 41.1348205, -8.5255986 41.1347522, -8.5255229 41.1346617, -8.525542400000001 41.1345801, -8.52553 41.1345017, -8.5253283 41.1343165)",1550549523,1550548962,141653471,False,75.132
"LINESTRING (-8.535649100000001 41.1348495, -8.5357004 41.1348994, -8.5356971 41.1349443, -8.5356706 41.1349854, -8.5355978 41.1350104, -8.535468699999999 41.1350328)",1550549541,1550549677,141653477,False,34.894
"LINESTRING (-8.5310016 41.1348926, -8.5310978 41.1351618)",1550549580,1550549868,274894711,False,30.999
"LINESTRING (-8.5310016 41.1348926, -8.5305585 41.1347836, -8.5302174 41.1347038, -8.529977300000001 41.134624, -8.5298383 41.1345916, -8.529747199999999 41.1346053, -8.5296048 41.1346202)",1550549580,1550549250,141653500,False,122.93599999999998
